;on_wind;grid;PEM input;Compressor;hydrogen_storage;Curtailment
5288;14.62;6.92;-19.51;-2.03;-1.32;-0.0
5289;14.86;6.92;-19.73;-2.05;-1.44;-0.0
5290;15.46;6.92;-20.27;-2.11;-1.76;-0.0
5291;16.53;6.92;-21.24;-2.21;-2.32;-0.0
5292;17.01;6.92;-21.67;-2.25;-2.57;-0.0
5293;16.83;6.92;-21.51;-2.24;-2.48;-0.0
5294;16.59;6.92;-21.29;-2.21;-2.35;-0.0
5295;15.58;6.92;-20.38;-2.12;-1.82;-0.0
5296;12.47;6.92;-17.56;-1.83;-0.19;-0.0
5297;9.13;6.92;-14.54;-1.51;1.57;-0.0
5298;8.47;6.92;-13.94;-1.45;1.91;-0.0
5299;8.65;6.92;-14.11;-1.47;-1.51;-0.0
5300;8.89;6.92;-14.32;-1.49;-1.64;-0.0
5301;8.53;6.92;-14.0;-1.46;-1.45;-0.0
5302;7.4;6.92;-12.97;-1.35;-0.86;-0.0
5303;6.03;6.92;-11.73;-1.22;-0.14;-0.0
5304;4.89;6.92;-10.7;-1.11;0.46;-0.0
5305;4.3;6.92;-10.16;-1.06;0.77;-0.0
5306;4.36;6.92;-10.21;-1.06;0.74;-0.0
5307;4.48;6.92;-10.32;-1.07;0.68;-0.0
5308;4.54;6.92;-10.38;-1.08;0.65;-0.0
5309;2.92;6.92;-8.92;-0.93;4.83;-0.0
5310;2.86;6.92;-8.86;-0.92;4.86;-0.0
5311;2.98;6.92;-8.97;-0.93;4.8;-0.0
5312;2.92;6.92;-8.92;-0.93;4.83;-0.0
5313;2.98;6.92;-8.97;-0.93;4.8;-0.0
5314;3.16;6.92;-9.13;-0.95;4.7;-0.0
5315;3.4;6.92;-9.35;-0.97;4.58;-0.0
5316;3.7;6.92;-9.62;-1.0;4.42;-0.0
5317;4.36;6.92;-10.21;-1.06;4.08;-0.0
5318;4.83;6.92;-10.65;-1.11;3.82;-0.0
5319;4.65;6.92;-10.48;-1.09;3.92;-0.0
5320;4.06;6.92;-9.94;-1.03;4.23;-0.0
5321;2.92;6.92;-8.92;-0.93;4.83;-0.0
5322;1.61;6.92;-7.73;-0.8;5.52;-0.0
5323;0.6;6.92;-6.81;-0.71;2.72;-0.0
5324;0.24;6.92;-6.48;-0.67;2.91;-0.0
5325;0.42;6.92;-6.65;-0.69;2.81;-0.0
5326;1.07;6.92;-7.24;-0.75;2.47;-0.0
5327;2.51;6.92;-8.54;-0.89;1.71;-0.0
5328;4.54;6.92;-10.38;-1.08;0.65;-0.0
5329;6.62;6.92;-12.27;-1.28;-0.45;-0.0
5330;8.53;6.92;-14.0;-1.46;-1.45;-0.0
5331;10.15;6.92;-15.46;-1.61;-2.3;-0.0
5332;11.52;6.92;-16.7;-1.74;-3.02;-0.0
5333;8.47;6.92;-13.94;-1.45;1.91;-0.0
5334;4.24;6.92;-10.1;-1.05;4.14;-0.0
5335;3.76;6.92;-9.67;-1.01;4.39;-0.0
5336;3.7;6.92;-9.62;-1.0;4.42;-0.0
5337;3.76;6.92;-9.67;-1.01;4.39;-0.0
5338;3.88;6.92;-9.78;-1.02;4.33;-0.0
5339;4.24;6.92;-10.1;-1.05;4.14;-0.0
5340;4.89;6.92;-10.7;-1.11;3.79;-0.0
5341;5.73;6.92;-11.46;-1.19;3.35;-0.0
5342;6.56;6.92;-12.21;-1.27;2.92;-0.0
5343;6.8;6.92;-12.43;-1.29;2.79;-0.0
5344;6.45;6.92;-12.1;-1.26;2.98;-0.0
5345;5.43;6.92;-11.19;-1.16;3.51;-0.0
5346;4.0;6.92;-9.89;-1.03;4.26;-0.0
5347;3.64;6.92;-9.56;-0.99;1.12;-0.0
5348;4.77;6.92;-10.59;-1.1;0.52;-0.0
5349;6.86;6.92;-12.48;-1.3;-0.57;-0.0
5350;8.0;6.92;-13.51;-1.4;-1.17;-0.0
5351;7.16;6.92;-12.75;-1.33;-0.73;-0.0
5352;6.21;6.92;-11.89;-1.24;-0.23;-0.0
5353;5.91;6.92;-11.62;-1.21;-0.07;-0.0
5354;5.61;6.92;-11.35;-1.18;0.08;-0.0
5355;4.65;6.92;-10.48;-1.09;0.59;-0.0
5356;3.7;6.92;-9.62;-1.0;1.09;-0.0
5357;2.27;6.92;-8.32;-0.87;5.17;-0.0
5358;1.25;6.92;-7.4;-0.77;5.71;-0.0
5359;1.67;6.92;-7.78;-0.81;5.49;-0.0
5360;3.28;6.92;-9.24;-0.96;4.64;-0.0
5361;6.39;6.92;-12.05;-1.25;3.01;-0.0
5362;10.38;6.92;-15.67;-1.63;0.91;-0.0
5363;13.91;6.92;-18.86;-1.96;-0.94;-0.0
5364;17.31;6.92;-21.94;-2.28;-2.73;-0.0
5365;19.81;5.73;-23.14;-2.41;-3.42;-0.0
5366;22.74;2.8;-23.14;-2.41;-3.42;-0.0
5367;25.54;-0.0;-23.14;-2.41;-3.42;-0.12
5368;23.04;2.51;-23.14;-2.41;-3.42;-0.0
5369;19.1;6.45;-23.14;-2.41;-3.42;-0.0
5370;17.9;6.92;-22.48;-2.34;-3.04;-0.0
5371;-0.0;-0.0;0.0;0.0;6.67;-17.78
5372;-0.0;-0.0;0.0;0.0;6.67;-15.58
5373;-0.0;-0.0;0.0;0.0;6.67;-12.77
5374;-0.0;-0.0;0.0;0.0;6.67;-11.04
5375;-0.0;-0.0;0.0;0.0;6.67;-10.38
5376;11.34;6.92;-16.54;-1.72;-2.93;-0.0
5377;13.55;6.92;-18.54;-1.93;-4.09;-0.0
5378;15.93;6.92;-20.7;-2.15;-5.34;-0.0
5379;17.55;6.92;-22.16;-2.3;-6.19;-0.0
5380;16.59;6.92;-21.29;-2.21;-5.69;-0.0
5381;10.5;6.92;-15.78;-1.64;0.85;-0.0
5382;6.68;6.92;-12.32;-1.28;2.85;-0.0
5383;10.15;6.92;-15.46;-1.61;1.03;-0.0
5384;11.28;6.92;-16.48;-1.71;0.44;-0.0
5385;11.28;6.92;-16.48;-1.71;0.44;-0.0
5386;10.56;6.92;-15.83;-1.65;0.81;-0.0
5387;9.31;6.92;-14.7;-1.53;1.47;-0.0
5388;7.82;6.92;-13.35;-1.39;2.26;-0.0
5389;6.21;6.92;-11.89;-1.24;3.1;-0.0
5390;4.89;6.92;-10.7;-1.11;3.79;-0.0
5391;4.83;6.92;-10.65;-1.11;3.82;-0.0
5392;5.19;6.92;-10.97;-1.14;3.64;-0.0
5393;5.01;6.92;-10.81;-1.12;3.73;-0.0
5394;5.37;6.92;-11.13;-1.16;3.54;-0.0
5395;5.79;6.92;-11.51;-1.2;-0.01;-0.0
5396;6.03;6.92;-11.73;-1.22;-0.14;-0.0
5397;5.79;6.92;-11.51;-1.2;-0.01;-0.0
5398;5.37;6.92;-11.13;-1.16;0.21;-0.0
5399;4.77;6.92;-10.59;-1.1;0.52;-0.0
5400;4.42;6.92;-10.27;-1.07;0.71;-0.0
5401;4.12;6.92;-10.0;-1.04;0.87;-0.0
5402;3.88;6.92;-9.78;-1.02;0.99;-0.0
5403;3.46;6.92;-9.4;-0.98;1.21;-0.0
5404;2.8;6.92;-8.81;-0.92;1.56;-0.0
5405;1.61;6.92;-7.73;-0.8;5.52;-0.0
5406;0.6;6.92;-6.81;-0.71;6.05;-0.0
5407;0.48;6.92;-6.7;-0.7;6.11;-0.0
5408;0.9;6.92;-7.08;-0.74;5.89;-0.0
5409;1.07;6.92;-7.24;-0.75;5.8;-0.0
5410;1.25;6.92;-7.4;-0.77;5.71;-0.0
5411;1.97;6.92;-8.05;-0.84;5.33;-0.0
5412;2.57;6.92;-8.59;-0.89;5.02;-0.0
5413;2.51;6.92;-8.54;-0.89;5.05;-0.0
5414;2.33;6.92;-8.37;-0.87;5.14;-0.0
5415;1.97;6.92;-8.05;-0.84;5.33;-0.0
5416;1.55;6.92;-7.67;-0.8;5.55;-0.0
5417;1.19;6.92;-7.35;-0.76;5.74;-0.0
5418;0.78;6.92;-6.97;-0.72;5.96;-0.0
5419;0.84;6.92;-7.02;-0.73;2.59;-0.0
5420;2.21;6.92;-8.27;-0.86;1.87;-0.0
5421;6.39;6.92;-12.05;-1.25;-0.32;-0.0
5422;9.07;6.92;-14.48;-1.51;-1.73;-0.0
5423;9.67;6.92;-15.02;-1.56;-2.05;-0.0
5424;12.17;6.92;-17.29;-1.8;-3.36;-0.0
5425;12.11;6.92;-17.24;-1.79;-3.33;-0.0
5426;10.98;6.92;-16.21;-1.69;-2.74;-0.0
5427;11.46;6.92;-16.65;-1.73;-2.99;-0.0
5428;11.88;6.92;-17.02;-1.77;-3.21;-0.0
5429;10.5;6.92;-15.78;-1.64;0.85;-0.0
5430;7.94;6.92;-13.46;-1.4;2.19;-0.0
5431;7.16;6.92;-12.75;-1.33;2.6;-0.0
5432;8.41;6.92;-13.89;-1.44;1.94;-0.0
5433;9.61;6.92;-14.97;-1.56;1.32;-0.0
5434;10.74;6.92;-16.0;-1.66;0.72;-0.0
5435;10.86;6.92;-16.11;-1.67;0.66;-0.0
5436;8.83;6.92;-14.27;-1.48;1.72;-0.0
5437;7.04;6.92;-12.65;-1.31;2.66;-0.0
5438;5.37;6.92;-11.13;-1.16;3.54;-0.0
5439;4.3;6.92;-10.16;-1.06;4.11;-0.0
5440;3.58;6.92;-9.51;-0.99;4.48;-0.0
5441;3.22;6.92;-9.19;-0.96;4.67;-0.0
5442;3.7;6.92;-9.62;-1.0;4.42;-0.0
5443;5.31;6.92;-11.08;-1.15;0.24;-0.0
5444;7.28;6.92;-12.86;-1.34;-0.79;-0.0
5445;7.94;6.92;-13.46;-1.4;-1.14;-0.0
5446;7.4;6.92;-12.97;-1.35;-0.86;-0.0
5447;6.62;6.92;-12.27;-1.28;-0.45;-0.0
5448;6.03;6.92;-11.73;-1.22;-0.14;-0.0
5449;5.73;6.92;-11.46;-1.19;0.02;-0.0
5450;5.73;6.92;-11.46;-1.19;0.02;-0.0
5451;6.27;6.92;-11.94;-1.24;-0.26;-0.0
5452;6.33;6.92;-12.0;-1.25;-0.29;-0.0
5453;4.3;6.92;-10.16;-1.06;4.11;-0.0
5454;3.58;6.92;-9.51;-0.99;4.48;-0.0
5455;3.4;6.92;-9.35;-0.97;4.58;-0.0
5456;2.75;6.92;-8.75;-0.91;4.92;-0.0
5457;2.15;6.92;-8.21;-0.85;5.24;-0.0
5458;1.85;6.92;-7.94;-0.83;5.39;-0.0
5459;2.03;6.92;-8.1;-0.84;5.3;-0.0
5460;2.75;6.92;-8.75;-0.91;4.92;-0.0
5461;4.0;6.92;-9.89;-1.03;4.26;-0.0
5462;6.15;6.92;-11.83;-1.23;3.13;-0.0
5463;8.59;6.92;-14.05;-1.46;1.85;-0.0
5464;10.09;6.92;-15.4;-1.6;1.07;-0.0
5465;11.28;6.92;-16.48;-1.71;0.44;-0.0
5466;14.2;6.92;-19.13;-1.99;-1.1;-0.0
5467;16.65;6.92;-21.35;-2.22;-5.72;-0.0
5468;17.55;6.92;-22.16;-2.3;-6.19;-0.0
5469;14.5;6.92;-19.4;-2.02;-4.59;-0.0
5470;14.38;6.92;-19.29;-2.01;-4.52;-0.0
5471;13.85;6.92;-18.81;-1.96;-4.24;-0.0
5472;15.22;6.92;-20.05;-2.09;-4.96;-0.0
5473;15.58;6.92;-20.38;-2.12;-5.15;-0.0
5474;16.59;6.92;-21.29;-2.21;-5.69;-0.0
5475;15.93;6.92;-20.7;-2.15;-5.34;-0.0
5476;13.73;6.92;-18.7;-1.94;-4.18;-0.0
5477;11.76;6.92;-16.92;-1.76;0.19;-0.0
5478;11.34;6.92;-16.54;-1.72;0.41;-0.0
5479;12.53;6.92;-17.62;-1.83;-0.22;-0.0
5480;12.65;6.92;-17.73;-1.84;-0.28;-0.0
5481;12.23;6.92;-17.35;-1.8;-0.06;-0.0
5482;11.94;6.92;-17.08;-1.78;0.09;-0.0
5483;11.34;6.92;-16.54;-1.72;0.41;-0.0
5484;10.68;6.92;-15.94;-1.66;0.75;-0.0
5485;9.97;6.92;-15.29;-1.59;1.13;-0.0
5486;9.25;6.92;-14.65;-1.52;1.5;-0.0
5487;8.24;6.92;-13.73;-1.43;2.04;-0.0
5488;7.94;6.92;-13.46;-1.4;2.19;-0.0
5489;7.4;6.92;-12.97;-1.35;2.48;-0.0
5490;7.4;6.92;-12.97;-1.35;2.48;-0.0
5491;8.47;6.92;-13.94;-1.45;-1.42;-0.0
5492;8.41;6.92;-13.89;-1.44;-1.39;-0.0
5493;7.82;6.92;-13.35;-1.39;-1.08;-0.0
5494;6.98;6.92;-12.59;-1.31;-0.64;-0.0
5495;5.97;6.92;-11.67;-1.21;-0.1;-0.0
5496;5.07;6.92;-10.86;-1.13;0.37;-0.0
5497;4.6;6.92;-10.43;-1.08;0.62;-0.0
5498;4.54;6.92;-10.38;-1.08;0.65;-0.0
5499;5.07;6.92;-10.86;-1.13;0.37;-0.0
5500;5.73;6.92;-11.46;-1.19;0.02;-0.0
5501;3.82;6.92;-9.73;-1.01;4.36;-0.0
5502;2.21;6.92;-8.27;-0.86;5.2;-0.0
5503;2.86;6.92;-8.86;-0.92;4.86;-0.0
5504;3.28;6.92;-9.24;-0.96;4.64;-0.0
5505;3.88;6.92;-9.78;-1.02;4.33;-0.0
5506;4.54;6.92;-10.38;-1.08;3.98;-0.0
5507;4.89;6.92;-10.7;-1.11;3.79;-0.0
5508;4.83;6.92;-10.65;-1.11;3.82;-0.0
5509;4.77;6.92;-10.59;-1.1;3.86;-0.0
5510;4.71;6.92;-10.54;-1.1;3.89;-0.0
5511;4.71;6.92;-10.54;-1.1;3.89;-0.0
5512;5.25;6.92;-11.02;-1.15;3.61;-0.0
5513;7.64;6.92;-13.19;-1.37;2.35;-0.0
5514;13.13;6.92;-18.16;-1.89;-0.53;-0.0
5515;18.62;6.92;-23.13;-2.41;-6.75;-0.0
5516;20.77;4.77;-23.14;-2.41;-6.75;-0.0
5517;20.05;5.49;-23.14;-2.41;-6.75;-0.0
5518;17.96;6.92;-22.54;-2.34;-6.41;-0.0
5519;16.11;6.92;-20.86;-2.17;-5.43;-0.0
5520;16.23;6.92;-20.97;-2.18;-5.5;-0.0
5521;16.23;6.92;-20.97;-2.18;-5.5;-0.0
5522;15.76;6.92;-20.54;-2.14;-5.25;-0.0
5523;15.52;6.92;-20.32;-2.11;-5.12;-0.0
5524;14.74;6.92;-19.62;-2.04;-4.71;-0.0
5525;10.92;6.92;-16.16;-1.68;0.63;-0.0
5526;7.94;6.92;-13.46;-1.4;2.19;-0.0
5527;6.86;6.92;-12.48;-1.3;2.76;-0.0
5528;8.41;6.92;-13.89;-1.44;1.94;-0.0
5529;9.31;6.92;-14.7;-1.53;1.47;-0.0
5530;9.07;6.92;-14.48;-1.51;1.6;-0.0
5531;8.47;6.92;-13.94;-1.45;1.91;-0.0
5532;8.3;6.92;-13.78;-1.43;2.01;-0.0
5533;8.53;6.92;-14.0;-1.46;1.88;-0.0
5534;9.61;6.92;-14.97;-1.56;1.32;-0.0
5535;10.15;6.92;-15.46;-1.61;1.03;-0.0
5536;10.26;6.92;-15.56;-1.62;0.97;-0.0
5537;8.95;6.92;-14.38;-1.49;1.66;-0.0
5538;9.91;6.92;-15.24;-1.58;1.16;-0.0
5539;-0.0;-0.0;0.0;0.0;6.67;-11.52
5540;-0.0;-0.0;0.0;0.0;6.67;-11.52
5541;-0.0;-0.0;0.0;0.0;6.67;-10.56
5542;-0.0;-0.0;0.0;0.0;6.67;-8.89
5543;-0.0;-0.0;0.0;0.0;6.67;-6.68
5544;4.6;6.92;-10.43;-1.08;0.62;-0.0
5545;2.69;6.92;-8.7;-0.9;1.62;-0.0
5546;1.31;6.92;-7.46;-0.78;2.34;-0.0
5547;0.54;6.92;-6.75;-0.7;2.75;-0.0
5548;0.3;6.92;-6.54;-0.68;2.87;-0.0
5549;0.24;6.92;-6.48;-0.67;6.24;-0.0
5550;0.3;6.92;-6.54;-0.68;6.21;-0.0
5551;0.9;6.92;-7.08;-0.74;5.89;-0.0
5552;1.73;6.92;-7.83;-0.81;5.46;-0.0
5553;2.45;6.92;-8.48;-0.88;5.08;-0.0
5554;3.22;6.92;-9.19;-0.96;4.67;-0.0
5555;4.06;6.92;-9.94;-1.03;4.23;-0.0
5556;4.89;6.92;-10.7;-1.11;3.79;-0.0
5557;5.37;6.92;-11.13;-1.16;3.54;-0.0
5558;5.37;6.92;-11.13;-1.16;3.54;-0.0
5559;5.37;6.92;-11.13;-1.16;3.54;-0.0
5560;5.67;6.92;-11.4;-1.19;3.39;-0.0
5561;6.68;6.92;-12.32;-1.28;2.85;-0.0
5562;8.47;6.92;-13.94;-1.45;1.91;-0.0
5563;8.59;6.92;-14.05;-1.46;-1.48;-0.0
5564;7.4;6.92;-12.97;-1.35;-0.86;-0.0
5565;5.55;6.92;-11.29;-1.17;0.12;-0.0
5566;3.76;6.92;-9.67;-1.01;1.06;-0.0
5567;2.45;6.92;-8.48;-0.88;1.75;-0.0
5568;1.49;6.92;-7.62;-0.79;2.25;-0.0
5569;0.84;6.92;-7.02;-0.73;2.59;-0.0
5570;0.54;6.92;-6.75;-0.7;2.75;-0.0
5571;0.54;6.92;-6.75;-0.7;2.75;-0.0
5572;0.84;6.92;-7.02;-0.73;2.59;-0.0
5573;0.9;6.92;-7.08;-0.74;5.89;-0.0
5574;0.72;6.92;-6.92;-0.72;5.99;-0.0
5575;1.07;6.92;-7.24;-0.75;5.8;-0.0
5576;0.72;6.92;-6.92;-0.72;5.99;-0.0
5577;0.54;6.92;-6.75;-0.7;6.08;-0.0
5578;0.84;6.92;-7.02;-0.73;5.93;-0.0
5579;1.31;6.92;-7.46;-0.78;5.67;-0.0
5580;1.61;6.92;-7.73;-0.8;5.52;-0.0
5581;1.67;6.92;-7.78;-0.81;5.49;-0.0
5582;1.49;6.92;-7.62;-0.79;5.58;-0.0
5583;1.19;6.92;-7.35;-0.76;5.74;-0.0
5584;1.01;6.92;-7.19;-0.75;5.83;-0.0
5585;0.95;6.92;-7.13;-0.74;5.86;-0.0
5586;1.37;6.92;-7.51;-0.78;5.64;-0.0
5587;2.27;6.92;-8.32;-0.87;1.84;-0.0
5588;3.7;6.92;-9.62;-1.0;1.09;-0.0
5589;5.13;6.92;-10.92;-1.14;0.33;-0.0
5590;5.49;6.92;-11.24;-1.17;0.15;-0.0
5591;4.77;6.92;-10.59;-1.1;0.52;-0.0
5592;3.46;6.92;-9.4;-0.98;1.21;-0.0
5593;2.15;6.92;-8.21;-0.85;1.9;-0.0
5594;1.31;6.92;-7.46;-0.78;2.34;-0.0
5595;0.9;6.92;-7.08;-0.74;2.56;-0.0
5596;1.13;6.92;-7.29;-0.76;2.44;-0.0
5597;1.55;6.92;-7.67;-0.8;5.55;-0.0
5598;1.55;6.92;-7.67;-0.8;5.55;-0.0
5599;1.55;6.92;-7.67;-0.8;5.55;-0.0
5600;2.98;6.92;-8.97;-0.93;4.8;-0.0
5601;4.24;6.92;-10.1;-1.05;4.14;-0.0
5602;4.83;6.92;-10.65;-1.11;3.82;-0.0
5603;5.25;6.92;-11.02;-1.15;3.61;-0.0
5604;5.67;6.92;-11.4;-1.19;3.39;-0.0
5605;5.91;6.92;-11.62;-1.21;3.26;-0.0
5606;5.67;6.92;-11.4;-1.19;3.39;-0.0
5607;5.55;6.92;-11.29;-1.17;3.45;-0.0
5608;5.49;6.92;-11.24;-1.17;3.48;-0.0
5609;5.55;6.92;-11.29;-1.17;3.45;-0.0
5610;6.51;6.92;-12.16;-1.26;2.95;-0.0
5611;7.46;6.92;-13.02;-1.35;-0.89;-0.0
5612;8.47;6.92;-13.94;-1.45;-1.42;-0.0
5613;8.77;6.92;-14.21;-1.48;-1.58;-0.0
5614;7.88;6.92;-13.4;-1.39;-1.11;-0.0
5615;6.39;6.92;-12.05;-1.25;-0.32;-0.0
5616;4.77;6.92;-10.59;-1.1;0.52;-0.0
5617;3.64;6.92;-9.56;-0.99;1.12;-0.0
5618;3.04;6.92;-9.02;-0.94;1.43;-0.0
5619;2.57;6.92;-8.59;-0.89;1.68;-0.0
5620;2.57;6.92;-8.59;-0.89;1.68;-0.0
5621;2.15;6.92;-8.21;-0.85;5.24;-0.0
5622;2.03;6.92;-8.1;-0.84;5.3;-0.0
5623;3.16;6.92;-9.13;-0.95;4.7;-0.0
5624;3.64;6.92;-9.56;-0.99;4.45;-0.0
5625;3.7;6.92;-9.62;-1.0;4.42;-0.0
5626;3.64;6.92;-9.56;-0.99;4.45;-0.0
5627;3.82;6.92;-9.73;-1.01;4.36;-0.0
5628;4.06;6.92;-9.94;-1.03;4.23;-0.0
5629;4.6;6.92;-10.43;-1.08;3.95;-0.0
5630;5.13;6.92;-10.92;-1.14;3.67;-0.0
5631;5.31;6.92;-11.08;-1.15;3.57;-0.0
5632;4.71;6.92;-10.54;-1.1;3.89;-0.0
5633;3.52;6.92;-9.46;-0.98;4.51;-0.0
5634;2.45;6.92;-8.48;-0.88;5.08;-0.0
5635;1.55;6.92;-7.67;-0.8;2.22;-0.0
5636;1.07;6.92;-7.24;-0.75;2.47;-0.0
5637;0.9;6.92;-7.08;-0.74;2.56;-0.0
5638;0.66;6.92;-6.86;-0.71;2.69;-0.0
5639;0.54;6.92;-6.75;-0.7;2.75;-0.0
5640;0.42;6.92;-6.65;-0.69;2.81;-0.0
5641;0.48;6.92;-6.7;-0.7;2.78;-0.0
5642;0.66;6.92;-6.86;-0.71;2.69;-0.0
5643;1.19;6.92;-7.35;-0.76;2.4;-0.0
5644;1.49;6.92;-7.62;-0.79;2.25;-0.0
5645;1.49;6.92;-7.62;-0.79;5.58;-0.0
5646;1.31;6.92;-7.46;-0.78;5.67;-0.0
5647;1.25;6.92;-7.4;-0.77;5.71;-0.0
5648;1.61;6.92;-7.73;-0.8;5.52;-0.0
5649;1.79;6.92;-7.89;-0.82;5.42;-0.0
5650;2.09;6.92;-8.16;-0.85;5.27;-0.0
5651;2.27;6.92;-8.32;-0.87;5.17;-0.0
5652;2.15;6.92;-8.21;-0.85;5.24;-0.0
5653;2.45;6.92;-8.48;-0.88;5.08;-0.0
5654;2.98;6.92;-8.97;-0.93;4.8;-0.0
5655;3.52;6.92;-9.46;-0.98;4.51;-0.0
5656;3.94;6.92;-9.83;-1.02;4.29;-0.0
5657;1.19;6.92;-7.35;-0.76;5.74;-0.0
5658;0.12;6.92;-6.37;-0.66;6.3;-0.0
5659;1.13;6.92;-7.29;-0.76;2.44;-0.0
5660;7.1;6.92;-12.7;-1.32;-0.7;-0.0
5661;9.97;6.92;-15.29;-1.59;-2.2;-0.0
5662;10.86;6.92;-16.11;-1.67;-2.68;-0.0
5663;12.0;6.92;-17.13;-1.78;-3.27;-0.0
5664;13.01;6.92;-18.05;-1.88;-3.8;-0.0
5665;13.19;6.92;-18.21;-1.89;-3.9;-0.0
5666;13.13;6.92;-18.16;-1.89;-3.87;-0.0
5667;12.35;6.92;-17.46;-1.82;-3.46;-0.0
5668;11.52;6.92;-16.7;-1.74;-3.02;-0.0
5669;8.47;6.92;-13.94;-1.45;1.91;-0.0
5670;6.27;6.92;-11.94;-1.24;3.07;-0.0
5671;4.54;6.92;-10.38;-1.08;3.98;-0.0
5672;2.57;6.92;-8.59;-0.89;5.02;-0.0
5673;2.33;6.92;-8.37;-0.87;5.14;-0.0
5674;4.83;6.92;-10.65;-1.11;3.82;-0.0
5675;8.59;6.92;-14.05;-1.46;1.85;-0.0
5676;10.98;6.92;-16.21;-1.69;0.6;-0.0
5677;10.8;6.92;-16.05;-1.67;0.69;-0.0
5678;9.43;6.92;-14.81;-1.54;1.41;-0.0
5679;9.07;6.92;-14.48;-1.51;1.6;-0.0
5680;8.18;6.92;-13.67;-1.42;2.07;-0.0
5681;9.67;6.92;-15.02;-1.56;1.29;-0.0
5682;13.01;6.92;-18.05;-1.88;-0.47;-0.0
5683;15.04;6.92;-19.89;-2.07;-4.87;-0.0
5684;14.8;6.92;-19.67;-2.05;-4.74;-0.0
5685;16.59;6.92;-21.29;-2.21;-5.69;-0.0
5686;19.04;6.51;-23.14;-2.41;-6.75;-0.0
5687;16.71;6.92;-21.4;-2.23;-5.75;-0.0
5688;16.35;6.92;-21.08;-2.19;-5.56;-0.0
5689;17.55;6.92;-22.16;-2.3;-6.19;-0.0
5690;16.95;6.92;-21.62;-2.25;-5.87;-0.0
5691;14.86;6.92;-19.73;-2.05;-4.78;-0.0
5692;15.22;6.92;-20.05;-2.09;-4.96;-0.0
5693;13.73;6.92;-18.7;-1.94;-0.85;-0.0
5694;18.38;6.92;-22.92;-2.38;-3.29;-0.0
5695;24.29;1.25;-23.14;-2.41;-3.42;-0.0
5696;25.54;-0.0;-23.14;-2.41;-3.42;-3.16
5697;25.54;-0.0;-23.14;-2.41;-3.42;-3.16
5698;25.54;-0.0;-23.14;-2.41;-3.42;-0.95
5699;23.1;2.45;-23.14;-2.41;-3.42;-0.0
5700;19.28;6.27;-23.14;-2.41;-3.42;-0.0
5701;15.76;6.92;-20.54;-2.14;-1.91;-0.0
5702;13.13;6.92;-18.16;-1.89;-0.53;-0.0
5703;11.16;6.92;-16.38;-1.7;0.5;-0.0
5704;8.71;6.92;-14.16;-1.47;1.79;-0.0
5705;6.03;6.92;-11.73;-1.22;3.2;-0.0
5706;5.31;6.92;-11.08;-1.15;3.57;-0.0
5707;-0.0;-0.0;0.0;0.0;6.67;-5.55
5708;-0.0;-0.0;0.0;0.0;6.67;-6.68
5709;-0.0;-0.0;0.0;0.0;6.67;-8.12
5710;-0.0;-0.0;0.0;0.0;6.67;-7.88
5711;-0.0;-0.0;0.0;0.0;6.67;-8.06
5712;9.25;6.92;-14.65;-1.52;-1.83;-0.0
5713;9.19;6.92;-14.59;-1.52;-1.8;-0.0
5714;7.88;6.92;-13.4;-1.39;-1.11;-0.0
5715;8.47;6.92;-13.94;-1.45;-1.42;-0.0
5716;7.04;6.92;-12.65;-1.31;-0.67;-0.0
5717;5.55;6.92;-11.29;-1.17;3.45;-0.0
5718;2.33;6.92;-8.37;-0.87;5.14;-0.0
5719;1.79;6.92;-7.89;-0.82;5.42;-0.0
5720;3.1;6.92;-9.08;-0.94;4.73;-0.0
5721;4.36;6.92;-10.21;-1.06;4.08;-0.0
5722;5.91;6.92;-11.62;-1.21;3.26;-0.0
5723;8.18;6.92;-13.67;-1.42;2.07;-0.0
5724;10.98;6.92;-16.21;-1.69;0.6;-0.0
5725;11.4;6.92;-16.59;-1.73;0.38;-0.0
5726;11.46;6.92;-16.65;-1.73;0.34;-0.0
5727;12.11;6.92;-17.24;-1.79;-0.0;-0.0
5728;11.4;6.92;-16.59;-1.73;0.38;-0.0
5729;12.77;6.92;-17.84;-1.85;-0.35;-0.0
5730;16.47;6.92;-21.19;-2.2;-2.29;-0.0
5731;18.14;6.92;-22.7;-2.36;-6.5;-0.0
5732;18.26;6.92;-22.81;-2.37;-6.56;-0.0
5733;18.38;6.92;-22.92;-2.38;-6.63;-0.0
5734;18.26;6.92;-22.81;-2.37;-6.56;-0.0
5735;18.56;6.92;-23.08;-2.4;-6.72;-0.0
5736;18.92;6.62;-23.14;-2.41;-6.75;-0.0
5737;18.2;6.92;-22.75;-2.37;-6.53;-0.0
5738;16.77;6.92;-21.46;-2.23;-5.78;-0.0
5739;16.77;6.92;-21.46;-2.23;-5.78;-0.0
5740;16.11;6.92;-20.86;-2.17;-5.43;-0.0
5741;12.35;6.92;-17.46;-1.82;-0.13;-0.0
5742;8.47;6.92;-13.94;-1.45;1.91;-0.0
5743;8.3;6.92;-13.78;-1.43;2.01;-0.0
5744;8.06;6.92;-13.56;-1.41;2.13;-0.0
5745;7.04;6.92;-12.65;-1.31;2.66;-0.0
5746;5.67;6.92;-11.4;-1.19;3.39;-0.0
5747;4.6;6.92;-10.43;-1.08;3.95;-0.0
