;on_wind;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
4683;23.86;-21.61;0.0;-2.25;-5.87;-11.56
4684;26.32;-21.61;-2.46;-2.25;-5.87;-5.49
4685;23.86;-21.61;0.0;-2.25;-2.53;-3.77
4686;21.4;-21.61;2.46;-2.25;-2.53;-0.0
4687;23.86;-21.61;0.0;-2.25;-2.53;-1.31
4688;23.86;-21.61;0.0;-2.25;-2.53;-2.62
4689;23.86;-21.61;0.0;-2.25;-2.53;-4.02
4690;23.86;-21.61;0.0;-2.25;-2.53;-22.14
4691;26.73;-21.61;-2.87;-2.25;-2.53;-19.27
4692;20.99;-21.61;2.87;-2.25;-2.53;-0.0
4693;23.86;-21.61;0.0;-2.25;-2.53;-1.07
4694;23.86;-21.61;0.0;-2.25;-2.53;-5.98
4695;24.02;-21.61;-0.16;-2.25;-2.53;-2.46
4696;23.86;-21.61;0.0;-2.25;-2.53;-0.49
4697;23.69;-21.61;0.16;-2.25;-2.53;-0.0
4698;23.86;-21.61;0.0;-2.25;-2.53;-1.8
4699;-0.0;0.0;0.0;0.0;6.67;-27.63
4700;3.12;0.0;-3.12;0.0;6.67;-22.63
4701;-0.0;0.0;0.0;0.0;6.67;-25.5
4702;-0.0;0.0;0.0;0.0;6.67;-20.82
4703;-0.0;0.0;0.0;0.0;6.67;-22.79
4704;23.86;-21.61;0.0;-2.25;-5.87;-6.89
4705;20.74;-21.61;3.12;-2.25;-5.87;-0.0
4706;23.86;-21.61;0.0;-2.25;-5.87;-2.95
4707;23.86;-21.61;0.0;-2.25;-5.87;-6.8
4708;23.86;-21.61;0.0;-2.25;-5.87;-5.41
4709;23.86;-21.61;0.0;-2.25;-2.53;-6.97
4710;23.86;-21.61;0.0;-2.25;-2.53;-19.76
4711;23.86;-21.61;0.0;-2.25;-2.53;-28.69
4712;23.86;-21.61;0.0;-2.25;-2.53;-32.38
4713;23.86;-21.61;0.0;-2.25;-2.53;-32.88
4714;23.86;-21.61;0.0;-2.25;-2.53;-31.56
4715;23.86;-21.61;0.0;-2.25;-2.53;-29.6
4716;50.01;-21.61;-26.15;-2.25;-2.53;-0.0
4717;45.09;-21.61;-21.23;-2.25;-2.53;-0.0
4718;29.6;-21.61;-5.74;-2.25;-2.53;-10.08
4719;36.24;-21.61;-12.38;-2.25;-2.53;-0.0
4720;29.84;-21.61;-5.98;-2.25;-2.53;-0.0
4721;21.81;-21.61;2.05;-2.25;-2.53;-0.0
4722;17.46;-21.61;6.39;-2.25;-2.53;-0.0
4723;15.99;-21.61;7.87;-2.25;-5.87;-0.0
4724;16.56;-21.61;7.3;-2.25;-5.87;-0.0
4725;16.48;-21.61;7.38;-2.25;-5.87;-0.0
4726;14.84;-21.61;9.02;-2.25;-5.87;-0.0
4727;15.49;-21.61;8.36;-2.25;-5.87;-0.0
4728;18.45;-21.61;5.41;-2.25;-5.87;-0.0
4729;20.82;-21.61;3.03;-2.25;-5.87;-0.0
4730;21.64;-21.61;2.21;-2.25;-5.87;-0.0
4731;21.32;-21.61;2.54;-2.25;-5.87;-0.0
4732;19.76;-21.61;4.1;-2.25;-5.87;-0.0
4733;18.04;-21.61;5.82;-2.25;-2.53;-0.0
4734;23.86;-21.61;0.0;-2.25;-2.53;-2.05
4735;34.02;-21.61;-10.17;-2.25;-2.53;-0.0
4736;31.54;-21.61;-7.68;-2.25;-2.53;-7.9
4737;42.3;-21.61;-18.45;-2.25;-2.53;-0.0
4738;42.96;-21.61;-19.1;-2.25;-2.53;-0.0
4739;42.14;-21.61;-18.28;-2.25;-2.53;-0.0
4740;41.81;-21.61;-17.95;-2.25;-2.53;-0.0
4741;40.25;-21.61;-16.4;-2.25;-2.53;-0.0
4742;37.96;-21.61;-14.1;-2.25;-2.53;-0.0
4743;34.52;-21.61;-10.66;-2.25;-2.53;-0.0
4744;26.48;-21.61;-2.62;-2.25;-2.53;-0.0
4745;18.04;-16.34;0.0;-1.7;0.52;-0.0
4746;14.02;-12.7;0.0;-1.32;2.63;-0.0
4747;14.84;-13.44;0.0;-1.4;-1.13;-0.0
4748;18.69;-16.93;0.0;-1.76;-3.15;-0.0
4749;19.1;-17.3;0.0;-1.8;-3.37;-0.0
4750;19.02;-17.23;0.0;-1.79;-3.33;-0.0
4751;19.1;-17.3;0.0;-1.8;-3.37;-0.0
4752;19.18;-17.38;0.0;-1.81;-3.41;-0.0
4753;18.12;-16.41;0.0;-1.71;-2.85;-0.0
4754;17.54;-15.89;0.0;-1.65;-2.55;-0.0
4755;17.22;-15.59;0.0;-1.62;-2.38;-0.0
4756;14.18;-12.85;0.0;-1.34;-0.79;-0.0
4757;10.49;-17.24;8.54;-1.79;0.0;-0.0
4758;14.59;-13.22;0.0;-1.37;2.33;-0.0
4759;15.25;-13.81;0.0;-1.44;1.99;-0.0
4760;15.74;-14.26;0.0;-1.48;1.73;-0.0
4761;15.66;-14.18;0.0;-1.47;1.77;-0.0
4762;14.92;-17.24;4.11;-1.79;0.0;-0.0
4763;13.28;-12.03;0.0;-1.25;3.02;-0.0
4764;10.58;-9.58;0.0;-1.0;4.44;-0.0
4765;8.28;-7.5;0.0;-0.78;5.65;-0.0
4766;6.48;-12.55;7.38;-1.3;2.72;-0.0
4767;4.84;-4.8;0.46;-0.5;7.21;-0.0
4768;3.94;-4.8;1.37;-0.5;7.21;-0.0
4769;3.03;-4.8;2.27;-0.5;7.21;-0.0
4770;3.28;-4.8;2.02;-0.5;7.21;-0.0
4771;4.1;-4.8;1.2;-0.5;3.88;-0.0
4772;4.92;-4.8;0.38;-0.5;3.88;-0.0
4773;5.16;-4.8;0.14;-0.5;3.88;-0.0
4774;5.33;-4.83;0.0;-0.5;3.87;-0.0
4775;5.98;-5.42;0.0;-0.56;3.52;-0.0
4776;5.82;-11.49;6.87;-1.2;0.0;-0.0
4777;5.08;-4.8;0.22;-0.5;3.88;-0.0
4778;5.57;-5.05;0.0;-0.53;3.74;-0.0
4779;7.38;-6.68;0.0;-0.69;2.79;-0.0
4780;9.1;-8.24;0.0;-0.86;1.89;-0.0
4781;7.71;-6.98;0.0;-0.73;5.95;-0.0
4782;7.95;-7.2;0.0;-0.75;5.82;-0.0
4783;14.92;-13.52;0.0;-1.41;2.16;-0.0
4784;20.33;-18.42;0.0;-1.92;-0.68;-0.0
4785;24.1;-21.61;-0.25;-2.25;-2.53;-0.0
4786;27.22;-21.61;-3.36;-2.25;-2.53;-0.0
4787;28.28;-21.61;-4.43;-2.25;-2.53;-0.0
4788;27.96;-21.61;-4.1;-2.25;-2.53;-0.0
4789;26.15;-21.61;-2.3;-2.25;-2.53;-0.0
4790;22.63;-20.5;0.0;-2.13;-1.89;-0.0
4791;18.2;-17.24;0.83;-1.79;0.0;-0.0
4792;15.08;-13.66;0.0;-1.42;2.07;-0.0
4793;12.22;-11.06;0.0;-1.15;3.58;-0.0
4794;10.25;-9.28;0.0;-0.97;4.62;-0.0
4795;11.64;-10.55;0.0;-1.1;0.55;-0.0
4796;11.72;-10.62;0.0;-1.1;0.51;-0.0
4797;10.08;-9.13;0.0;-0.95;1.37;-0.0
4798;8.28;-7.5;0.0;-0.78;2.32;-0.0
4799;7.13;-6.46;0.0;-0.67;2.92;-0.0
4800;6.89;-6.24;0.0;-0.65;3.05;-0.0
4801;7.71;-6.98;0.0;-0.73;2.62;-0.0
4802;9.18;-8.32;0.0;-0.86;1.84;-0.0
4803;10.17;-9.21;0.0;-0.96;1.33;-0.0
4804;8.36;-7.57;0.0;-0.79;2.27;-0.0
4805;6.89;-6.24;0.0;-0.65;6.38;-0.0
4806;9.84;-8.91;0.0;-0.93;4.83;-0.0
4807;10.41;-9.43;0.0;-0.98;4.53;-0.0
4808;10.74;-9.73;0.0;-1.01;4.36;-0.0
4809;11.31;-10.25;0.0;-1.07;4.06;-0.0
4810;12.38;-11.21;0.0;-1.17;3.5;-0.0
4811;13.45;-12.18;0.0;-1.27;2.94;-0.0
4812;14.18;-12.85;0.0;-1.34;2.55;-0.0
4813;13.77;-12.48;0.0;-1.3;2.76;-0.0
4814;12.54;-11.36;0.0;-1.18;3.41;-0.0
4815;10.49;-9.51;0.0;-0.99;4.49;-0.0
4816;8.61;-7.8;0.0;-0.81;5.48;-0.0
4817;6.48;-5.87;0.0;-0.61;6.6;-0.0
4818;5.49;-4.98;0.0;-0.52;7.11;-0.0
4819;5.33;-4.83;0.0;-0.5;3.87;-0.0
4820;4.76;-4.8;0.55;-0.5;3.88;-0.0
4821;4.59;-4.8;0.71;-0.5;3.88;-0.0
4822;5.16;-4.8;0.14;-0.5;3.88;-0.0
4823;7.05;-6.39;0.0;-0.66;2.96;-0.0
4824;9.43;-8.54;0.0;-0.89;1.71;-0.0
4825;10.82;-11.49;1.87;-1.2;0.0;-0.0
4826;10.82;-9.8;0.0;-1.02;0.98;-0.0
4827;9.76;-11.49;2.93;-1.2;0.0;-0.0
4828;7.38;-6.68;0.0;-0.69;2.79;-0.0
4829;3.85;-17.24;15.18;-1.79;0.0;-0.0
4830;2.54;-17.24;16.49;-1.79;0.0;-0.0
4831;1.89;-4.8;3.42;-0.5;7.21;-0.0
4832;1.8;-17.24;17.23;-1.79;0.0;-0.0
4833;2.21;-4.8;3.09;-0.5;7.21;-0.0
4834;3.12;-4.8;2.19;-0.5;7.21;-0.0
4835;4.35;-17.24;14.69;-1.79;0.0;-0.0
4836;5.74;-5.2;0.0;-0.54;6.98;-0.0
4837;7.62;-6.91;0.0;-0.72;5.99;-0.0
4838;9.35;-17.24;9.69;-1.79;0.0;-0.0
4839;11.23;-17.24;7.8;-1.79;0.0;-0.0
4840;12.71;-11.51;0.0;-1.2;3.32;-0.0
4841;12.05;-10.92;0.0;-1.14;3.67;-0.0
4842;11.23;-10.17;0.0;-1.06;4.1;-0.0
4843;11.23;-10.17;0.0;-1.06;0.77;-0.0
4844;12.38;-11.21;0.0;-1.17;0.16;-0.0
4845;16.89;-15.3;0.0;-1.59;-2.21;-0.0
4846;21.4;-19.38;0.0;-2.02;-4.58;-0.0
4847;22.79;-20.64;0.0;-2.15;-5.31;-0.0
4848;22.87;-20.72;0.0;-2.15;-5.35;-0.0
4849;22.3;-20.2;0.0;-2.1;-5.05;-0.0
4850;21.4;-19.38;0.0;-2.02;-4.58;-0.0
4851;20.09;-18.19;0.0;-1.89;-3.89;-0.0
4852;15.74;-14.26;0.0;-1.48;-1.6;-0.0
4853;10.9;-17.24;8.13;-1.79;0.0;-0.0
4854;14.35;-17.24;4.69;-1.79;0.0;-0.0
4855;16.31;-17.24;2.72;-1.79;0.0;-0.0
4856;18.53;-16.78;0.0;-1.75;0.26;-0.0
4857;20.91;-18.94;0.0;-1.97;-0.98;-0.0
4858;22.87;-20.72;0.0;-2.15;-2.02;-0.0
4859;25.25;-21.61;-1.39;-2.25;-2.53;-0.0
4860;25.91;-21.61;-2.05;-2.25;-2.53;-0.0
4861;25.82;-21.61;-1.97;-2.25;-2.53;-0.0
4862;25.25;-21.61;-1.39;-2.25;-2.53;-0.0
4863;22.22;-20.12;0.0;-2.09;-1.67;-0.0
4864;18.28;-17.24;0.75;-1.79;0.0;-0.0
4865;12.71;-11.51;0.0;-1.2;3.32;-0.0
4866;10.41;-17.24;8.62;-1.79;0.0;-0.0
4867;-0.0;0.0;0.0;0.0;6.67;-9.92
4868;-0.0;0.0;0.0;0.0;6.67;-9.84
4869;12.54;0.0;-12.54;0.0;6.67;-0.0
4870;-0.0;0.0;0.0;0.0;6.67;-16.81
4871;10.17;0.0;-10.17;0.0;6.67;-7.62
4872;16.48;-21.61;7.38;-2.25;-5.87;-0.0
4873;16.56;-21.61;7.3;-2.25;-5.87;-0.0
4874;18.28;-21.61;5.57;-2.25;-5.87;-0.0
4875;21.4;-21.61;2.46;-2.25;-5.87;-0.0
4876;23.86;-21.61;-0.0;-2.25;-5.87;-0.0
4877;23.86;-21.61;0.0;-2.25;-2.53;-1.48
4878;23.86;-21.61;0.0;-2.25;-2.53;-3.94
4879;23.86;-21.61;0.0;-2.25;-2.53;-1.8
4880;23.86;-21.61;0.0;-2.25;-2.53;-10.58
4881;23.86;-21.61;0.0;-2.25;-2.53;-19.51
4882;23.86;-21.61;0.0;-2.25;-2.53;-28.94
4883;23.86;-21.61;0.0;-2.25;-2.53;-32.38
4884;23.86;-21.61;0.0;-2.25;-2.53;-33.12
4885;23.86;-21.61;0.0;-2.25;-2.53;-32.71
4886;23.86;-21.61;0.0;-2.25;-2.53;-31.32
4887;23.86;-21.61;0.0;-2.25;-2.53;-30.33
4888;23.86;-21.61;0.0;-2.25;-2.53;-25.58
4889;23.86;-21.61;0.0;-2.25;-2.53;-19.68
4890;23.86;-21.61;0.0;-2.25;-2.53;-19.18
4891;23.86;-21.61;0.0;-2.25;-5.87;-19.27
4892;23.86;-21.61;0.0;-2.25;-5.87;-17.38
4893;41.07;-21.61;-17.22;-2.25;-5.87;-0.0
4894;28.58;-21.61;-4.73;-2.25;-5.87;-12.73
4895;37.3;-21.61;-13.45;-2.25;-5.87;-0.0
4896;35.83;-21.61;-11.97;-2.25;-5.87;-0.0
4897;35.74;-21.61;-11.89;-2.25;-5.87;-0.0
4898;32.3;-21.61;-8.44;-2.25;-5.87;-0.0
4899;28.86;-21.61;-5.0;-2.25;-5.87;-0.0
4900;23.12;-21.61;0.74;-2.25;-5.87;-0.0
4901;16.48;-21.61;7.38;-2.25;-2.53;-0.0
4902;18.04;-21.61;5.82;-2.25;-2.53;-0.0
4903;23.2;-21.61;0.66;-2.25;-2.53;-0.0
4904;30.17;-21.61;-6.31;-2.25;-2.53;-0.0
4905;38.2;-21.61;-14.35;-2.25;-2.53;-0.0
4906;40.83;-21.61;-16.97;-2.25;-2.53;-0.0
4907;41.65;-21.61;-17.79;-2.25;-2.53;-0.0
4908;35.42;-21.61;-11.56;-2.25;-2.53;-0.0
4909;30.42;-21.61;-6.56;-2.25;-2.53;-0.0
4910;26.48;-21.61;-2.62;-2.25;-2.53;-0.0
4911;25.01;-21.61;-1.15;-2.25;-2.53;-0.0
4912;23.28;-21.09;0.0;-2.19;-2.23;-0.0
4913;20.41;-18.49;0.0;-1.92;-0.73;-0.0
4914;21.89;-21.61;1.97;-2.25;-2.53;-0.0
4915;22.46;-20.35;0.0;-2.12;-5.14;-0.0
4916;22.38;-20.27;0.0;-2.11;-5.09;-0.0
4917;22.05;-19.98;0.0;-2.08;-4.92;-0.0
4918;21.89;-19.83;0.0;-2.06;-4.83;-0.0
4919;20.17;-21.61;3.69;-2.25;-5.87;-0.0
4920;17.38;-15.74;0.0;-1.64;-2.47;-0.0
4921;15.74;-14.26;0.0;-1.48;-1.6;-0.0
4922;15.66;-20.2;6.64;-2.1;-5.05;-0.0
4923;15.08;-13.66;0.0;-1.42;-1.26;-0.0
4924;11.48;-11.49;1.21;-1.2;0.0;-0.0
4925;7.71;-21.61;16.15;-2.25;-2.53;-0.0
4926;10.17;-21.61;13.69;-2.25;-2.53;-0.0
4927;9.67;-21.61;14.18;-2.25;-2.53;-0.0
4928;7.3;-17.24;11.74;-1.79;0.0;-0.0
4929;5.74;-17.24;13.29;-1.79;0.0;-0.0
4930;7.79;-17.24;11.24;-1.79;0.0;-0.0
4931;11.72;-17.24;7.31;-1.79;0.0;-0.0
4932;15.82;-21.61;8.03;-2.25;-2.53;-0.0
4933;19.43;-17.6;0.0;-1.83;-0.21;-0.0
4934;22.14;-20.05;0.0;-2.08;-1.63;-0.0
4935;23.2;-21.02;0.0;-2.19;-2.19;-0.0
4936;23.86;-21.61;0.0;-2.25;-2.53;-0.0
4937;23.28;-21.09;0.0;-2.19;-2.23;-0.0
4938;23.61;-21.39;0.0;-2.22;-2.41;-0.0
4939;25.99;-21.61;-2.13;-2.25;-5.87;-0.0
4940;25.66;-21.61;-1.8;-2.25;-5.87;-0.0
4941;24.6;-21.61;-0.74;-2.25;-5.87;-0.0
4942;22.79;-20.64;0.0;-2.15;-5.31;-0.0
4943;23.45;-21.24;0.0;-2.21;-5.65;-0.0
4944;21.64;-19.61;0.0;-2.04;-4.7;-0.0
4945;20.41;-18.49;0.0;-1.92;-4.06;-0.0
4946;20.41;-18.49;0.0;-1.92;-4.06;-0.0
4947;20.17;-18.27;0.0;-1.9;-3.93;-0.0
4948;17.13;-15.52;0.0;-1.61;-2.34;-0.0
4949;13.2;-17.24;5.83;-1.79;0.0;-0.0
4950;20.09;-18.19;0.0;-1.89;-0.55;-0.0
4951;24.84;-21.61;-0.98;-2.25;-2.53;-0.0
4952;23.86;-21.61;0.0;-2.25;-2.53;-0.0
4953;23.86;-21.61;0.0;-2.25;-2.53;-0.0
4954;24.6;-21.61;-0.74;-2.25;-2.53;-0.0
4955;25.17;-21.61;-1.31;-2.25;-2.53;-0.0
4956;25.5;-21.61;-1.64;-2.25;-2.53;-0.0
4957;25.99;-21.61;-2.13;-2.25;-2.53;-0.0
4958;25.5;-21.61;-1.64;-2.25;-2.53;-0.0
4959;22.14;-20.05;0.0;-2.08;-1.63;-0.0
4960;17.22;-21.61;6.64;-2.25;-2.53;-0.0
4961;12.87;-21.61;10.99;-2.25;-2.53;-0.0
4962;13.2;-11.96;0.0;-1.24;3.06;-0.0
4963;16.4;-14.85;0.0;-1.54;-1.95;-0.0
4964;17.46;-15.82;0.0;-1.64;-2.51;-0.0
4965;16.81;-15.22;0.0;-1.58;-2.16;-0.0
4966;15.74;-14.26;0.0;-1.48;-1.6;-0.0
4967;18.04;-16.34;0.0;-1.7;-2.81;-0.0
4968;21.4;-19.38;0.0;-2.02;-4.58;-0.0
4969;23.78;-21.54;0.0;-2.24;-5.82;-0.0
4970;24.76;-21.61;-0.9;-2.25;-5.87;-0.0
4971;24.1;-21.61;-0.25;-2.25;-5.87;-0.0
4972;23.12;-20.94;0.0;-2.18;-5.48;-0.0
4973;20.41;-21.61;3.44;-2.25;-2.53;-0.0
4974;14.76;-17.24;4.28;-1.79;0.0;-0.0
4975;14.51;-21.61;9.35;-2.25;-2.53;-0.0
4976;22.87;-20.72;0.0;-2.15;-2.02;-0.0
4977;35.66;-21.61;-11.81;-2.25;-2.53;-0.0
4978;26.4;-21.61;-2.54;-2.25;-2.53;-11.07
4979;23.86;-21.61;0.0;-2.25;-2.53;-6.48
4980;23.86;-21.61;0.0;-2.25;-2.53;-0.25
4981;20.58;-21.61;3.28;-2.25;-2.53;-0.0
4982;17.79;-21.61;6.07;-2.25;-2.53;-0.0
4983;18.86;-21.61;5.0;-2.25;-2.53;-0.0
4984;23.86;-21.61;0.0;-2.25;-2.53;-0.74
4985;23.86;-21.61;0.0;-2.25;-2.53;-5.33
4986;23.86;-21.61;0.0;-2.25;-2.53;-9.02
4987;23.86;-21.61;0.0;-2.25;-5.87;-13.61
4988;23.86;-21.61;0.0;-2.25;-5.87;-17.38
4989;23.86;-21.61;0.0;-2.25;-5.87;-18.61
4990;26.62;-21.61;-2.76;-2.25;-5.87;-15.93
4991;41.89;-21.61;-18.04;-2.25;-5.87;-0.0
4992;41.24;-21.61;-17.38;-2.25;-5.87;-0.0
4993;40.17;-21.61;-16.31;-2.25;-5.87;-0.0
4994;38.12;-21.61;-14.27;-2.25;-5.87;-0.0
4995;35.66;-21.61;-11.81;-2.25;-5.87;-0.0
4996;32.96;-21.61;-9.1;-2.25;-5.87;-0.0
4997;28.2;-21.61;-4.35;-2.25;-2.53;-0.0
4998;24.27;-21.61;-0.41;-2.25;-2.53;-0.0
4999;27.14;-21.61;-3.28;-2.25;-2.53;-0.0
5000;28.94;-21.61;-5.08;-2.25;-2.53;-0.0
5001;30.42;-21.61;-6.56;-2.25;-2.53;-0.0
5002;31.81;-21.61;-7.95;-2.25;-2.53;-0.0
5003;31.97;-21.61;-8.12;-2.25;-2.53;-0.0
5004;30.09;-21.61;-6.23;-2.25;-2.53;-0.0
5005;27.63;-21.61;-3.77;-2.25;-2.53;-0.0
5006;23.69;-21.61;0.16;-2.25;-2.53;-0.0
5007;17.95;-21.61;5.9;-2.25;-2.53;-0.0
5008;11.07;-21.61;12.79;-2.25;-2.53;-0.0
5009;6.07;-17.24;12.97;-1.79;0.0;-0.0
5010;4.02;-17.24;15.02;-1.79;0.0;-0.0
5011;3.77;-11.49;8.92;-1.2;0.0;-0.0
5012;5.66;-21.61;18.2;-2.25;-5.87;-0.0
5013;10.25;-12.52;3.57;-1.3;-0.6;-0.0
5014;15.0;-21.61;8.85;-2.25;-5.87;-0.0
5015;18.04;-21.61;5.82;-2.25;-5.87;-0.0
5016;19.35;-21.61;4.51;-2.25;-5.87;-0.0
5017;17.22;-21.61;6.64;-2.25;-5.87;-0.0
5018;14.76;-13.37;0.0;-1.39;-1.09;-0.0
5019;14.76;-13.37;0.0;-1.39;-1.09;-0.0
5020;16.72;-21.61;7.13;-2.25;-5.87;-0.0
5021;16.81;-21.61;7.05;-2.25;-2.53;-0.0
5022;14.68;-21.61;9.18;-2.25;-2.53;-0.0
5023;17.79;-21.61;6.07;-2.25;-2.53;-0.0
5024;21.23;-21.61;2.62;-2.25;-2.53;-0.0
5025;23.86;-21.61;0.0;-2.25;-2.53;-2.62
5026;23.86;-21.61;0.0;-2.25;-2.53;-7.21
5027;23.86;-21.61;0.0;-2.25;-2.53;-10.74
5028;23.86;-21.61;0.0;-2.25;-2.53;-14.76
5029;23.86;-21.61;0.0;-2.25;-2.53;-17.54
5030;33.78;-21.61;-9.92;-2.25;-2.53;-7.05
5031;32.63;-21.61;-8.77;-2.25;-2.53;-0.0
5032;24.43;-21.61;-0.57;-2.25;-2.53;-0.0
5033;15.74;-21.61;8.12;-2.25;-2.53;-0.0
5034;12.71;-21.61;11.15;-2.25;-2.53;-0.0
5035;-0.0;0.0;0.0;0.0;6.67;-15.33
5036;-0.0;0.0;0.0;0.0;6.67;-18.86
5037;11.97;0.0;-11.97;0.0;6.67;-9.43
5038;-0.0;0.0;0.0;0.0;6.67;-23.2
5039;-0.0;0.0;0.0;0.0;6.67;-23.37
5040;22.87;-21.61;0.98;-2.25;-5.87;-0.0
5041;22.96;-21.61;0.9;-2.25;-5.87;-0.0
5042;21.48;-21.61;2.38;-2.25;-5.87;-0.0
5043;22.46;-21.61;1.39;-2.25;-5.87;-0.0
5044;21.64;-21.61;2.21;-2.25;-5.87;-0.0
5045;19.76;-21.61;4.1;-2.25;-2.53;-0.0
5046;23.86;-21.61;0.0;-2.25;-2.53;-4.02
5047;23.86;-21.61;0.0;-2.25;-2.53;-9.51
5048;23.86;-21.61;0.0;-2.25;-2.53;-12.79
5049;23.86;-21.61;0.0;-2.25;-2.53;-14.76
5050;23.86;-21.61;0.0;-2.25;-2.53;-17.3
5051;23.86;-21.61;0.0;-2.25;-2.53;-21.64
5052;23.86;-21.61;0.0;-2.25;-2.53;-25.66
5053;23.86;-21.61;0.0;-2.25;-2.53;-26.64
5054;23.86;-21.61;0.0;-2.25;-2.53;-25.82
5055;23.86;-21.61;0.0;-2.25;-2.53;-22.3
5056;23.86;-21.61;0.0;-2.25;-2.53;-14.76
5057;23.86;-21.61;0.0;-2.25;-2.53;-5.82
5058;23.86;-21.61;0.0;-2.25;-2.53;-3.2
5059;23.86;-21.61;0.0;-2.25;-5.87;-3.61
5060;23.86;-21.61;0.0;-2.25;-5.87;-10.0
5061;23.86;-21.61;0.0;-2.25;-5.87;-10.0
5062;23.86;-21.61;0.0;-2.25;-5.87;-7.46
5063;23.86;-21.61;0.0;-2.25;-5.87;-6.39
5064;23.86;-21.61;0.0;-2.25;-5.87;-3.36
5065;23.86;-21.61;0.0;-2.25;-5.87;-1.48
5066;23.86;-21.61;0.0;-2.25;-5.87;-7.3
5067;23.86;-21.61;0.0;-2.25;-5.87;-9.43
5068;23.86;-21.61;0.0;-2.25;-5.87;-8.12
5069;23.86;-21.61;0.0;-2.25;-2.53;-9.76
5070;23.86;-21.61;0.0;-2.25;-2.53;-17.79
5071;23.86;-21.61;0.0;-2.25;-2.53;-26.64
5072;23.86;-21.61;0.0;-2.25;-2.53;-30.42
5073;23.86;-21.61;0.0;-2.25;-2.53;-32.06
5074;23.86;-21.61;0.0;-2.25;-2.53;-34.19
5075;23.86;-21.61;0.0;-2.25;-2.53;-35.66
5076;23.86;-21.61;0.0;-2.25;-2.53;-36.15
5077;23.86;-21.61;0.0;-2.25;-2.53;-36.4
5078;23.86;-21.61;0.0;-2.25;-2.53;-34.35
5079;23.86;-21.61;0.0;-2.25;-2.53;-28.04
5080;23.86;-21.61;0.0;-2.25;-2.53;-24.51
5081;23.86;-21.61;0.0;-2.25;-2.53;-20.33
5082;23.86;-21.61;0.0;-2.25;-2.53;-15.82
5083;23.86;-21.61;0.0;-2.25;-5.87;-13.53
5084;23.86;-21.61;0.0;-2.25;-5.87;-13.86
5085;23.86;-21.61;0.0;-2.25;-5.87;-20.74
5086;23.86;-21.61;0.0;-2.25;-5.87;-23.53
5087;37.22;-21.61;-13.36;-2.25;-5.87;-4.67
5088;23.86;-21.61;0.0;-2.25;-5.87;-10.0
5089;23.86;-21.61;0.0;-2.25;-5.87;-2.79
5090;24.76;-21.61;-0.9;-2.25;-5.87;-0.0
5091;21.4;-21.61;2.46;-2.25;-5.87;-0.0
5092;18.94;-21.61;4.92;-2.25;-5.87;-0.0
5093;16.97;-21.61;6.89;-2.25;-2.53;-0.0
5094;23.86;-21.61;0.0;-2.25;-2.53;-2.13
5095;23.86;-21.61;0.0;-2.25;-2.53;-11.81
5096;23.86;-21.61;0.0;-2.25;-2.53;-19.27
5097;23.86;-21.61;0.0;-2.25;-2.53;-24.51
5098;23.86;-21.61;0.0;-2.25;-2.53;-29.19
5099;23.86;-21.61;0.0;-2.25;-2.53;-32.96
5100;23.86;-21.61;0.0;-2.25;-2.53;-32.47
5101;23.86;-21.61;0.0;-2.25;-2.53;-29.6
5102;23.86;-21.61;0.0;-2.25;-2.53;-27.79
5103;23.86;-21.61;0.0;-2.25;-2.53;-24.51
5104;23.86;-21.61;0.0;-2.25;-2.53;-16.72
5105;23.86;-21.61;0.0;-2.25;-2.53;-13.61
5106;23.86;-21.61;0.0;-2.25;-2.53;-11.56
5107;23.86;-21.61;0.0;-2.25;-5.87;-7.3
5108;23.86;-21.61;0.0;-2.25;-5.87;-4.92
5109;23.86;-21.61;0.0;-2.25;-5.87;-5.41
5110;23.86;-21.61;0.0;-2.25;-5.87;-4.84
5111;27.14;-21.61;-3.28;-2.25;-5.87;-0.66
5112;26.4;-21.61;-2.54;-2.25;-5.87;-0.0
5113;28.86;-21.61;-5.0;-2.25;-5.87;-0.0
5114;28.12;-21.61;-4.26;-2.25;-5.87;-0.0
5115;25.01;-21.61;-1.15;-2.25;-5.87;-0.0
5116;20.5;-21.61;3.36;-2.25;-5.87;-0.0
5117;14.43;-21.61;9.43;-2.25;-2.53;-0.0
5118;20.41;-21.61;3.44;-2.25;-2.53;-0.0
5119;23.86;-21.61;0.0;-2.25;-2.53;-0.16
5120;23.86;-21.61;0.0;-2.25;-2.53;-6.23
5121;23.86;-21.61;0.0;-2.25;-2.53;-13.94
5122;23.86;-21.61;0.0;-2.25;-2.53;-24.68
5123;23.86;-21.61;0.0;-2.25;-2.53;-31.73
5124;23.86;-21.61;0.0;-2.25;-2.53;-25.58
5125;23.86;-21.61;0.0;-2.25;-2.53;-15.82
5126;24.35;-21.61;-0.49;-2.25;-2.53;-7.3
5127;23.86;-21.61;0.0;-2.25;-2.53;-5.25
5128;23.86;-21.61;0.0;-2.25;-2.53;-8.2
5129;32.63;-21.61;-8.77;-2.25;-2.53;-0.0
5130;23.12;-21.61;0.74;-2.25;-2.53;-0.0
5131;17.79;-21.61;6.07;-2.25;-5.87;-0.0
5132;21.4;-21.61;2.46;-2.25;-5.87;-0.0
5133;23.86;-21.61;0.0;-2.25;-5.87;-4.59
